month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_data,remaining_lease,resale_price,flat_postal_code,min_distance_to_dorm_in_km,closest_dorm_postal_code,distance_to_CBD,closest_station_name,min_distance_to_station_in_km
2019-01,QUEENSTOWN,5 ROOM,28,GHIM MOH LINK,34 TO 36,113,Improved,2013,93 years 03 months,916000,270028,1.8790814747776385,149059,7.855703119293979,Buona Vista,0.6660624069587651
2019-01,QUEENSTOWN,5 ROOM,18D,HOLLAND DRIVE,25 TO 27,117,Improved,2012,92 years 08 months,1100000,275018,1.226320259675588,149059,7.097912633238002,Buona Vista,0.42706658578390627
2019-02,QUEENSTOWN,2 ROOM,110,C'WEALTH CRESENT,01 TO 03,45,Standard,1969,48 years 11 months,185000,140110,0.5573836662254856,149059,6.339332877925613,Commonwealth,0.4740105087142852
2019-02,QUEENSTOWN,3 ROOM,95,C'WEALTH DRIVE,04 TO 06,60,Standard,1967,46 years 11 months,250000,149305,1.0697416018684596,149059,4.937824127687533,Queenstown,0.4006169674665058
2019-02,QUEENSTOWN,3 ROOM,2,DOVER ROAD,07 TO 09,65,Improved,1975,55 years 05 months,278000,130002,1.9333468939789529,149059,7.859101903954704,one-north,0.6245217065848648
2019-02,QUEENSTOWN,3 ROOM,82,C'WEALTH CLOSEOSE,10 TO 12,60,Standard,1967,47 years,282000,141082,1.2595846492093632,149059,4.838667925122988,Queenstown,0.29338208128962207
2019-02,QUEENSTOWN,3 ROOM,82,C'WEALTH CLOSEOSE,16 TO 18,60,Standard,1967,46 years 11 months,298000,141082,1.2595846492093632,149059,4.838667925122988,Queenstown,0.29338208128962207
2019-02,QUEENSTOWN,3 ROOM,160,MEI LING STREET,10 TO 12,72,Improved,1970,50 years 05 months,305000,140160,1.1913702731327978,149059,5.276949144392777,Queenstown,0.334470608901395
2019-02,QUEENSTOWN,3 ROOM,1,GHIM MOH ROAD,10 TO 12,65,Improved,1976,56 years 05 months,338000,140019,1.0750697064918968,149059,5.724622649593879,Queenstown,0.6965626144165382
2019-02,QUEENSTOWN,3 ROOM,13,HOLLAND DRIVE,10 TO 12,65,Improved,1975,54 years 11 months,350000,140113,0.5818106938736899,149059,6.40878522587013,Commonwealth,0.46669900328655833
2019-02,QUEENSTOWN,3 ROOM,12,HOLLAND AVENUE,04 TO 06,65,Improved,1975,54 years 11 months,375000,140112,0.5579049197196995,149059,6.379806861217884,Commonwealth,0.4513198584290677
2019-02,QUEENSTOWN,3 ROOM,12,HOLLAND AVENUE,10 TO 12,65,Improved,1975,54 years 11 months,400000,140112,0.5579049197196995,149059,6.379806861217884,Commonwealth,0.4513198584290677
2019-02,QUEENSTOWN,3 ROOM,90,TANGLIN HALT ROAD,04 TO 06,60,Model A,2008,88 years 06 months,430000,141090,0.22270764120213146,149059,6.063633505190604,Commonwealth,0.24182799864869584
2019-02,QUEENSTOWN,4 ROOM,160,MEI LING STREET,16 TO 18,85,Improved,1970,50 years 05 months,470000,140160,1.1913702731327978,149059,5.276949144392777,Queenstown,0.334470608901395
2019-02,QUEENSTOWN,4 ROOM,7A,C'WEALTH AVENUE,01 TO 03,103,Model A,1996,76 years 08 months,500000,141007,0.796033956436382,149059,6.724908321631287,Buona Vista,0.4970533179935347
2019-02,QUEENSTOWN,3 ROOM,50,C'WEALTH DRIVE,07 TO 09,63,Model A,2015,95 years,510000,141050,0.6721342427640702,149059,5.44459040318225,Queenstown,0.39590288754312986
2019-02,QUEENSTOWN,3 ROOM,53,C'WEALTH DRIVE,19 TO 21,63,Model A,2015,95 years,570000,141053,0.7072804564345408,149059,5.448900803218075,Queenstown,0.3701027701601104
2019-02,QUEENSTOWN,4 ROOM,7A,C'WEALTH AVENUE,04 TO 06,109,Model A,1996,76 years 07 months,595000,141007,0.796033956436382,149059,6.724908321631287,Buona Vista,0.4970533179935347
2019-02,QUEENSTOWN,4 ROOM,19,DOVER CRESENT,07 TO 09,92,Model A,2003,83 years 06 months,642000,140019,1.0750697064918968,149059,5.724622649593879,Queenstown,0.6965626144165382
2019-02,QUEENSTOWN,4 ROOM,88,C'WEALTH CLOSEOSE,01 TO 03,127,Adjoined flat,1967,46 years 11 months,650000,141088,0.2332902660852712,149059,6.194423731911965,Commonwealth,0.07729419390457214
2019-02,QUEENSTOWN,5 ROOM,14,GHIM MOH ROAD,07 TO 09,119,Standard,1977,56 years 11 months,650000,140143,1.0841100702395736,149059,5.229526694352888,Queenstown,0.17061706487878076
2019-02,QUEENSTOWN,4 ROOM,49,STREETRATHMORE AVENUE,10 TO 12,85,Model A,2006,86 years 06 months,685000,140149,0.9398629282240939,149059,5.293452305156489,Queenstown,0.1719592229234859
2019-02,QUEENSTOWN,4 ROOM,7,C'WEALTH AVENUE,01 TO 03,105,Model A,1996,76 years 07 months,686800,140007,0.7833770499659602,149059,6.724944324805847,Buona Vista,0.48385725070564733
2019-02,QUEENSTOWN,4 ROOM,53,C'WEALTH DRIVE,10 TO 12,93,Model A,2015,95 years 01 month,725000,141053,0.7072804564345408,149059,5.448900803218075,Queenstown,0.3701027701601104
2019-02,QUEENSTOWN,4 ROOM,50,STREETRATHMORE AVENUE,16 TO 18,90,Model A,2006,86 years 07 months,740000,141050,0.6721342427640702,149059,5.44459040318225,Queenstown,0.39590288754312986
2019-02,QUEENSTOWN,4 ROOM,18D,HOLLAND DRIVE,19 TO 21,87,Model A,2012,92 years 07 months,795000,275018,1.226320259675588,149059,7.097912633238002,Buona Vista,0.42706658578390627
2019-02,QUEENSTOWN,4 ROOM,52,C'WEALTH DRIVE,19 TO 21,95,Model A,2015,95 years,795888,140052,0.7099262966262119,149059,5.459092738859395,Queenstown,0.3731491914306052
2019-02,QUEENSTOWN,5 ROOM,19,DOVER CRESENT,25 TO 27,111,Improved,2003,83 years 06 months,798000,140019,1.0750697064918968,149059,5.724622649593879,Queenstown,0.6965626144165382
2019-02,QUEENSTOWN,5 ROOM,21,HOLLAND DRIVE,13 TO 15,117,Standard,1975,54 years 11 months,800000,140021,0.976281604767367,149059,5.77156228434752,Queenstown,0.7008484873730231
2019-02,QUEENSTOWN,4 ROOM,18A,HOLLAND DRIVE,37 TO 39,92,Model A,2012,92 years 08 months,930000,272018,1.3677187120940801,149059,7.21915558424573,Holland Village,0.49358359462798695
2019-02,QUEENSTOWN,5 ROOM,23,GHIM MOH LINK,37 TO 39,113,Improved,2013,93 years 02 months,968000,271023,1.7131825411966246,149059,7.686965879967914,Buona Vista,0.4982213390680484
2019-02,QUEENSTOWN,5 ROOM,28,GHIM MOH LINK,25 TO 27,113,Improved,2013,93 years 02 months,1000000,270028,1.8790814747776385,149059,7.855703119293979,Buona Vista,0.6660624069587651
2019-04,QUEENSTOWN,2 ROOM,83,C'WEALTH CLOSEOSE,01 TO 03,46,Standard,1967,46 years 10 months,185000,141083,1.2121541187899392,149059,4.8938505835235455,Queenstown,0.24004940196143565
2019-06,QUEENSTOWN,2 ROOM,83,C'WEALTH CLOSEOSE,01 TO 03,46,Standard,1967,46 years 07 months,195000,141083,1.2121541187899392,149059,4.8938505835235455,Queenstown,0.24004940196143565
2019-06,QUEENSTOWN,2 ROOM,83,C'WEALTH CLOSEOSE,10 TO 12,46,Standard,1967,46 years 07 months,218000,141083,1.2121541187899392,149059,4.8938505835235455,Queenstown,0.24004940196143565
2019-07,QUEENSTOWN,2 ROOM,83,C'WEALTH CLOSEOSE,04 TO 06,46,Standard,1967,46 years 06 months,185000,141083,1.2121541187899392,149059,4.8938505835235455,Queenstown,0.24004940196143565
2019-08,QUEENSTOWN,2 ROOM,83,C'WEALTH CLOSEOSE,10 TO 12,46,Standard,1967,46 years 05 months,200000,141083,1.2121541187899392,149059,4.8938505835235455,Queenstown,0.24004940196143565
2019-10,QUEENSTOWN,2 ROOM,111,C'WEALTH CRESENT,01 TO 03,47,Standard,1969,48 years 03 months,200000,140111,0.5183758104336952,149059,6.339459470469829,Commonwealth,0.42272844703062523
2019-03,QUEENSTOWN,2 ROOM,52,C'WEALTH DRIVE,04 TO 06,47,Model A,2015,94 years 11 months,360000,140052,0.7099262966262119,149059,5.459092738859395,Queenstown,0.3731491914306052
2019-04,QUEENSTOWN,2 ROOM,51,C'WEALTH DRIVE,10 TO 12,47,Model A,2015,94 years 11 months,327000,140151,0.8871689677680684,149059,5.458145759145854,Queenstown,0.3418270019823131
2019-05,QUEENSTOWN,2 ROOM,27,GHIM MOH LINK,25 TO 27,47,Model A,2013,92 years 11 months,385000,270027,1.822984388891217,149059,7.8016745076458776,Buona Vista,0.6134178380911655
2019-05,QUEENSTOWN,2 ROOM,26,GHIM MOH LINK,10 TO 12,47,Model A,2013,92 years 11 months,346500,270026,1.7809665066216618,149059,7.758717526504519,Buona Vista,0.5695815727041067
2019-06,QUEENSTOWN,2 ROOM,27,GHIM MOH LINK,07 TO 09,47,Model A,2013,92 years 10 months,320000,270027,1.822984388891217,149059,7.8016745076458776,Buona Vista,0.6134178380911655
2019-08,QUEENSTOWN,2 ROOM,26,GHIM MOH LINK,28 TO 30,47,Model A,2013,92 years 08 months,380000,270026,1.7809665066216618,149059,7.758717526504519,Buona Vista,0.5695815727041067
2019-09,QUEENSTOWN,2 ROOM,26,GHIM MOH LINK,28 TO 30,47,Model A,2013,92 years 07 months,388000,270026,1.7809665066216618,149059,7.758717526504519,Buona Vista,0.5695815727041067
2019-07,QUEENSTOWN,2 ROOM,18,GHIM MOH ROAD,07 TO 09,45,Improved,1977,56 years 07 months,245000,140118,0.5248418188022355,149059,6.129846401438576,Commonwealth,0.5410275735327663
2019-05,QUEENSTOWN,3 ROOM,82,C'WEALTH CLOSEOSE,04 TO 06,60,Standard,1967,46 years 08 months,255000,141082,1.2595846492093632,149059,4.838667925122988,Queenstown,0.29338208128962207
2019-05,QUEENSTOWN,3 ROOM,83,C'WEALTH CLOSEOSE,07 TO 09,60,Standard,1967,46 years 08 months,280000,141083,1.2121541187899392,149059,4.8938505835235455,Queenstown,0.24004940196143565
2019-07,QUEENSTOWN,3 ROOM,81,C'WEALTH CLOSEOSE,04 TO 06,60,Standard,1967,46 years 06 months,282000,141081,1.298641119808259,149059,4.783835338804447,Queenstown,0.3522122520990285
2019-08,QUEENSTOWN,3 ROOM,81,C'WEALTH CLOSEOSE,10 TO 12,71,Standard,1967,46 years 05 months,300000,141081,1.298641119808259,149059,4.783835338804447,Queenstown,0.3522122520990285
2019-08,QUEENSTOWN,3 ROOM,83,C'WEALTH CLOSEOSE,07 TO 09,71,Standard,1967,46 years 05 months,340000,141083,1.2121541187899392,149059,4.8938505835235455,Queenstown,0.24004940196143565
2019-09,QUEENSTOWN,3 ROOM,88,C'WEALTH CLOSEOSE,07 TO 09,58,Standard,1967,46 years 04 months,233000,141088,0.2332902660852712,149059,6.194423731911965,Commonwealth,0.07729419390457214
2019-12,QUEENSTOWN,3 ROOM,83,C'WEALTH CLOSEOSE,04 TO 06,71,Standard,1967,46 years 01 month,330000,141083,1.2121541187899392,149059,4.8938505835235455,Queenstown,0.24004940196143565
2019-05,QUEENSTOWN,3 ROOM,110,C'WEALTH CRESENT,10 TO 12,60,Standard,1969,48 years 09 months,280000,140110,0.5573836662254856,149059,6.339332877925613,Commonwealth,0.4740105087142852
2019-06,QUEENSTOWN,3 ROOM,109,C'WEALTH CRESENT,04 TO 06,60,Standard,1969,48 years 07 months,248000,140109,0.5965657604351209,149059,6.3306614007366,Commonwealth,0.5276554678520798
2019-07,QUEENSTOWN,3 ROOM,113,C'WEALTH CRESENT,07 TO 09,60,Standard,1969,48 years 06 months,288000,140113,0.5818106938736899,149059,6.40878522587013,Commonwealth,0.46669900328655833
2019-07,QUEENSTOWN,3 ROOM,112,C'WEALTH CRESENT,01 TO 03,60,Standard,1969,48 years 06 months,275000,140112,0.5579049197196995,149059,6.379806861217884,Commonwealth,0.4513198584290677
2019-08,QUEENSTOWN,3 ROOM,108,C'WEALTH CRESENT,10 TO 12,69,Standard,1969,48 years 05 months,295000,140108,0.6250080771513683,149059,6.328832936558077,Commonwealth,0.563032217779487
2019-09,QUEENSTOWN,3 ROOM,111,C'WEALTH CRESENT,04 TO 06,60,Standard,1969,48 years 04 months,230000,140111,0.5183758104336952,149059,6.339459470469829,Commonwealth,0.42272844703062523
2019-09,QUEENSTOWN,3 ROOM,109,C'WEALTH CRESENT,07 TO 09,69,Standard,1969,48 years 04 months,275000,140109,0.5965657604351209,149059,6.3306614007366,Commonwealth,0.5276554678520798
2019-11,QUEENSTOWN,3 ROOM,112,C'WEALTH CRESENT,01 TO 03,67,Standard,1969,48 years 02 months,250000,140112,0.5579049197196995,149059,6.379806861217884,Commonwealth,0.4513198584290677
2019-03,QUEENSTOWN,3 ROOM,51,C'WEALTH DRIVE,04 TO 06,63,Model A,2015,94 years 11 months,510000,140151,0.8871689677680684,149059,5.458145759145854,Queenstown,0.3418270019823131
2019-03,QUEENSTOWN,3 ROOM,53,C'WEALTH DRIVE,10 TO 12,63,Model A,2015,94 years 11 months,520000,141053,0.7072804564345408,149059,5.448900803218075,Queenstown,0.3701027701601104
2019-03,QUEENSTOWN,3 ROOM,50,C'WEALTH DRIVE,10 TO 12,63,Model A,2015,95 years,560000,141050,0.6721342427640702,149059,5.44459040318225,Queenstown,0.39590288754312986
2019-04,QUEENSTOWN,3 ROOM,94,C'WEALTH DRIVE,04 TO 06,60,Standard,1967,46 years 09 months,270000,149309,1.9614681770660123,149059,4.07844305345057,Redhill,0.39346619398258253
2019-04,QUEENSTOWN,3 ROOM,95,C'WEALTH DRIVE,04 TO 06,69,Standard,1967,46 years 09 months,278000,149305,1.0697416018684596,149059,4.937824127687533,Queenstown,0.4006169674665058
2019-04,QUEENSTOWN,3 ROOM,95,C'WEALTH DRIVE,07 TO 09,68,Standard,1967,46 years 09 months,270000,149305,1.0697416018684596,149059,4.937824127687533,Queenstown,0.4006169674665058
2019-04,QUEENSTOWN,3 ROOM,51,C'WEALTH DRIVE,04 TO 06,63,Model A,2015,94 years 10 months,515000,140151,0.8871689677680684,149059,5.458145759145854,Queenstown,0.3418270019823131
2019-06,QUEENSTOWN,3 ROOM,53,C'WEALTH DRIVE,31 TO 33,63,Model A,2015,94 years 09 months,590000,141053,0.7072804564345408,149059,5.448900803218075,Queenstown,0.3701027701601104
2019-06,QUEENSTOWN,3 ROOM,50,C'WEALTH DRIVE,16 TO 18,63,Model A,2015,94 years 08 months,538000,141050,0.6721342427640702,149059,5.44459040318225,Queenstown,0.39590288754312986
2019-06,QUEENSTOWN,3 ROOM,52,C'WEALTH DRIVE,10 TO 12,63,Model A,2015,94 years 08 months,550000,140052,0.7099262966262119,149059,5.459092738859395,Queenstown,0.3731491914306052
2019-07,QUEENSTOWN,3 ROOM,50,C'WEALTH DRIVE,16 TO 18,63,Model A,2015,94 years 07 months,588000,141050,0.6721342427640702,149059,5.44459040318225,Queenstown,0.39590288754312986
2019-07,QUEENSTOWN,3 ROOM,51,C'WEALTH DRIVE,04 TO 06,63,Model A,2015,94 years 07 months,510000,140151,0.8871689677680684,149059,5.458145759145854,Queenstown,0.3418270019823131
2019-09,QUEENSTOWN,3 ROOM,50,C'WEALTH DRIVE,13 TO 15,63,Model A,2015,94 years 05 months,550000,141050,0.6721342427640702,149059,5.44459040318225,Queenstown,0.39590288754312986
2019-10,QUEENSTOWN,3 ROOM,95,C'WEALTH DRIVE,07 TO 09,60,Standard,1967,46 years 04 months,245000,149305,1.0697416018684596,149059,4.937824127687533,Queenstown,0.4006169674665058
2019-10,QUEENSTOWN,3 ROOM,50,C'WEALTH DRIVE,28 TO 30,63,Model A,2015,94 years 04 months,590000,141050,0.6721342427640702,149059,5.44459040318225,Queenstown,0.39590288754312986
2019-10,QUEENSTOWN,3 ROOM,95,C'WEALTH DRIVE,07 TO 09,69,Standard,1967,46 years 04 months,280000,149305,1.0697416018684596,149059,4.937824127687533,Queenstown,0.4006169674665058
2019-11,QUEENSTOWN,3 ROOM,50,C'WEALTH DRIVE,13 TO 15,63,Model A,2015,94 years 04 months,540000,141050,0.6721342427640702,149059,5.44459040318225,Queenstown,0.39590288754312986
2019-11,QUEENSTOWN,3 ROOM,53,C'WEALTH DRIVE,19 TO 21,63,Model A,2015,94 years 04 months,580000,141053,0.7072804564345408,149059,5.448900803218075,Queenstown,0.3701027701601104
2019-11,QUEENSTOWN,3 ROOM,95,C'WEALTH DRIVE,07 TO 09,60,Standard,1967,46 years 03 months,245000,149305,1.0697416018684596,149059,4.937824127687533,Queenstown,0.4006169674665058
2019-11,QUEENSTOWN,3 ROOM,53,C'WEALTH DRIVE,31 TO 33,63,Model A,2015,94 years 04 months,618000,141053,0.7072804564345408,149059,5.448900803218075,Queenstown,0.3701027701601104
2019-11,QUEENSTOWN,3 ROOM,50,C'WEALTH DRIVE,40 TO 42,63,Model A,2015,94 years 04 months,608000,141050,0.6721342427640702,149059,5.44459040318225,Queenstown,0.39590288754312986
2019-11,QUEENSTOWN,3 ROOM,52,C'WEALTH DRIVE,07 TO 09,63,Model A,2015,94 years 03 months,550000,140052,0.7099262966262119,149059,5.459092738859395,Queenstown,0.3731491914306052
2019-04,QUEENSTOWN,3 ROOM,5,DOVER CRESENT,10 TO 12,67,New Generation,1979,59 years 07 months,340000,140052,0.7099262966262119,149059,5.459092738859395,Queenstown,0.3731491914306052
2019-04,QUEENSTOWN,3 ROOM,5,DOVER CRESENT,04 TO 06,67,New Generation,1979,59 years 07 months,333000,140052,0.7099262966262119,149059,5.459092738859395,Queenstown,0.3731491914306052
2019-04,QUEENSTOWN,3 ROOM,20,DOVER CRESENT,16 TO 18,65,Improved,1978,57 years 09 months,315000,140020,1.0348415362556698,149059,5.7597373014133995,Queenstown,0.7120999047646279
2019-05,QUEENSTOWN,3 ROOM,20,DOVER CRESENT,04 TO 06,65,Improved,1978,57 years 08 months,295000,140020,1.0348415362556698,149059,5.7597373014133995,Queenstown,0.7120999047646279
2019-10,QUEENSTOWN,3 ROOM,20,DOVER CRESENT,07 TO 09,65,Improved,1978,57 years 03 months,318000,140020,1.0348415362556698,149059,5.7597373014133995,Queenstown,0.7120999047646279
2019-11,QUEENSTOWN,3 ROOM,5,DOVER CRESENT,10 TO 12,67,New Generation,1979,59 years,360000,140052,0.7099262966262119,149059,5.459092738859395,Queenstown,0.3731491914306052
2019-03,QUEENSTOWN,3 ROOM,2,DOVER ROAD,10 TO 12,73,Improved,1975,55 years 04 months,376000,130002,1.9333468939789529,149059,7.859101903954704,one-north,0.6245217065848648
2019-05,QUEENSTOWN,3 ROOM,2,DOVER ROAD,04 TO 06,65,Improved,1975,55 years 03 months,275000,130002,1.9333468939789529,149059,7.859101903954704,one-north,0.6245217065848648
2019-06,QUEENSTOWN,3 ROOM,3,DOVER ROAD,07 TO 09,65,Improved,1975,55 years 01 month,330000,130003,1.9899116839584132,149059,7.927421036044782,one-north,0.7099626669627989
2019-11,QUEENSTOWN,3 ROOM,1,DOVER ROAD,07 TO 09,65,Improved,1975,54 years 08 months,292000,130001,1.8896075434388926,149059,7.802721374682407,one-north,0.5514181862695405
2019-03,QUEENSTOWN,3 ROOM,27,GHIM MOH LINK,10 TO 12,67,Model A,2013,93 years 01 month,532800,270027,1.822984388891217,149059,7.8016745076458776,Buona Vista,0.6134178380911655
2019-03,QUEENSTOWN,3 ROOM,26,GHIM MOH LINK,04 TO 06,67,Model A,2013,93 years 01 month,508000,270026,1.7809665066216618,149059,7.758717526504519,Buona Vista,0.5695815727041067
2019-04,QUEENSTOWN,3 ROOM,26,GHIM MOH LINK,19 TO 21,67,Model A,2013,93 years,590000,270026,1.7809665066216618,149059,7.758717526504519,Buona Vista,0.5695815727041067
2019-05,QUEENSTOWN,3 ROOM,26,GHIM MOH LINK,04 TO 06,67,Model A,2013,92 years 11 months,540000,270026,1.7809665066216618,149059,7.758717526504519,Buona Vista,0.5695815727041067
2019-06,QUEENSTOWN,3 ROOM,26,GHIM MOH LINK,01 TO 03,67,Model A,2013,92 years 11 months,480000,270026,1.7809665066216618,149059,7.758717526504519,Buona Vista,0.5695815727041067
2019-07,QUEENSTOWN,3 ROOM,26,GHIM MOH LINK,10 TO 12,67,Model A,2013,92 years 09 months,565000,270026,1.7809665066216618,149059,7.758717526504519,Buona Vista,0.5695815727041067
2019-07,QUEENSTOWN,3 ROOM,26,GHIM MOH LINK,22 TO 24,67,Model A,2013,92 years 09 months,600000,270026,1.7809665066216618,149059,7.758717526504519,Buona Vista,0.5695815727041067
2019-10,QUEENSTOWN,3 ROOM,26,GHIM MOH LINK,19 TO 21,67,Model A,2013,92 years 06 months,580000,270026,1.7809665066216618,149059,7.758717526504519,Buona Vista,0.5695815727041067
2019-11,QUEENSTOWN,3 ROOM,27,GHIM MOH LINK,13 TO 15,67,Model A,2013,92 years 06 months,573000,270027,1.822984388891217,149059,7.8016745076458776,Buona Vista,0.6134178380911655
2019-11,QUEENSTOWN,3 ROOM,26,GHIM MOH LINK,25 TO 27,67,Model A,2013,92 years 05 months,608000,270026,1.7809665066216618,149059,7.758717526504519,Buona Vista,0.5695815727041067
2019-12,QUEENSTOWN,3 ROOM,27,GHIM MOH LINK,13 TO 15,67,Model A,2013,92 years 04 months,585000,270027,1.822984388891217,149059,7.8016745076458776,Buona Vista,0.6134178380911655
2019-04,QUEENSTOWN,3 ROOM,5,GHIM MOH ROAD,04 TO 06,65,Improved,1976,56 years 03 months,325000,140052,0.7099262966262119,149059,5.459092738859395,Queenstown,0.3731491914306052
2019-04,QUEENSTOWN,3 ROOM,1,GHIM MOH ROAD,01 TO 03,65,Improved,1976,56 years 03 months,303000,140019,1.0750697064918968,149059,5.724622649593879,Queenstown,0.6965626144165382
2019-04,QUEENSTOWN,3 ROOM,4,GHIM MOH ROAD,10 TO 12,76,Improved,1976,56 years 03 months,390000,140041,0.422466594338626,149059,5.687950765975453,Commonwealth,0.6002347200590233
2019-04,QUEENSTOWN,3 ROOM,2,GHIM MOH ROAD,10 TO 12,65,Improved,1976,56 years 03 months,304888,140020,1.0348415362556698,149059,5.7597373014133995,Queenstown,0.7120999047646279
2019-05,QUEENSTOWN,3 ROOM,19,GHIM MOH ROAD,01 TO 03,65,Improved,1977,57 years,270000,140019,1.0750697064918968,149059,5.724622649593879,Queenstown,0.6965626144165382
2019-05,QUEENSTOWN,3 ROOM,21,GHIM MOH ROAD,01 TO 03,65,Improved,1977,57 years,285000,140021,0.976281604767367,149059,5.77156228434752,Queenstown,0.7008484873730231
2019-05,QUEENSTOWN,3 ROOM,5,GHIM MOH ROAD,01 TO 03,65,Improved,1976,56 years 02 months,271000,140052,0.7099262966262119,149059,5.459092738859395,Queenstown,0.3731491914306052
2019-07,QUEENSTOWN,3 ROOM,6,GHIM MOH ROAD,13 TO 15,65,Improved,1976,56 years 10 months,340000,140046,0.42670344879668953,149059,5.720542823971617,Commonwealth,0.5899978647211177
2019-07,QUEENSTOWN,3 ROOM,2,GHIM MOH ROAD,13 TO 15,65,Improved,1976,56 years,325000,140020,1.0348415362556698,149059,5.7597373014133995,Queenstown,0.7120999047646279
2019-08,QUEENSTOWN,3 ROOM,4,GHIM MOH ROAD,10 TO 12,65,Improved,1976,55 years 11 months,345000,140041,0.422466594338626,149059,5.687950765975453,Commonwealth,0.6002347200590233
2019-08,QUEENSTOWN,3 ROOM,5,GHIM MOH ROAD,01 TO 03,76,Improved,1976,55 years 11 months,288000,140052,0.7099262966262119,149059,5.459092738859395,Queenstown,0.3731491914306052
2019-09,QUEENSTOWN,3 ROOM,2,GHIM MOH ROAD,07 TO 09,65,Improved,1976,55 years 10 months,268000,140020,1.0348415362556698,149059,5.7597373014133995,Queenstown,0.7120999047646279
2019-09,QUEENSTOWN,3 ROOM,19,GHIM MOH ROAD,07 TO 09,65,Improved,1977,56 years 08 months,315000,140019,1.0750697064918968,149059,5.724622649593879,Queenstown,0.6965626144165382
2019-09,QUEENSTOWN,3 ROOM,19,GHIM MOH ROAD,04 TO 06,65,Improved,1977,56 years 08 months,300000,140019,1.0750697064918968,149059,5.724622649593879,Queenstown,0.6965626144165382
2019-10,QUEENSTOWN,3 ROOM,1,GHIM MOH ROAD,01 TO 03,65,Improved,1976,55 years 10 months,272000,140019,1.0750697064918968,149059,5.724622649593879,Queenstown,0.6965626144165382
2019-10,QUEENSTOWN,3 ROOM,21,GHIM MOH ROAD,07 TO 09,65,Improved,1977,56 years 08 months,330000,140021,0.976281604767367,149059,5.77156228434752,Queenstown,0.7008484873730231
2019-10,QUEENSTOWN,3 ROOM,19,GHIM MOH ROAD,04 TO 06,65,Improved,1977,56 years 07 months,308888,140019,1.0750697064918968,149059,5.724622649593879,Queenstown,0.6965626144165382
2019-10,QUEENSTOWN,3 ROOM,2,GHIM MOH ROAD,01 TO 03,65,Improved,1976,55 years 09 months,265000,140020,1.0348415362556698,149059,5.7597373014133995,Queenstown,0.7120999047646279
2019-10,QUEENSTOWN,3 ROOM,3,GHIM MOH ROAD,01 TO 03,65,Improved,1976,55 years 09 months,270000,140103,0.7000112261315993,149059,6.252313857773439,Holland Village,0.6087116747650125
2019-11,QUEENSTOWN,3 ROOM,5,GHIM MOH ROAD,13 TO 15,65,Improved,1976,55 years 08 months,355000,140052,0.7099262966262119,149059,5.459092738859395,Queenstown,0.3731491914306052
2019-12,QUEENSTOWN,3 ROOM,2,GHIM MOH ROAD,01 TO 03,65,Improved,1976,55 years 07 months,265000,140020,1.0348415362556698,149059,5.7597373014133995,Queenstown,0.7120999047646279
2019-03,QUEENSTOWN,3 ROOM,8,HOLLAND AVENUE,01 TO 03,59,Improved,1974,54 years 03 months,280000,140108,0.6250080771513683,149059,6.328832936558077,Commonwealth,0.563032217779487
2019-03,QUEENSTOWN,3 ROOM,2,HOLLAND AVENUE,04 TO 06,65,Improved,1974,54 years 02 months,370000,140020,1.0348415362556698,149059,5.7597373014133995,Queenstown,0.7120999047646279
2019-03,QUEENSTOWN,3 ROOM,12,HOLLAND AVENUE,04 TO 06,65,Improved,1975,54 years 10 months,368000,140112,0.5579049197196995,149059,6.379806861217884,Commonwealth,0.4513198584290677
2019-04,QUEENSTOWN,3 ROOM,8,HOLLAND AVENUE,04 TO 06,59,Improved,1974,54 years 01 month,275000,140108,0.6250080771513683,149059,6.328832936558077,Commonwealth,0.563032217779487
2019-04,QUEENSTOWN,3 ROOM,9,HOLLAND AVENUE,07 TO 09,65,Improved,1974,54 years 02 months,368000,140019,1.0750697064918968,149059,5.724622649593879,Queenstown,0.6965626144165382
2019-04,QUEENSTOWN,3 ROOM,12,HOLLAND AVENUE,16 TO 18,65,Improved,1975,54 years 09 months,418000,140112,0.5579049197196995,149059,6.379806861217884,Commonwealth,0.4513198584290677
2019-05,QUEENSTOWN,3 ROOM,12,HOLLAND AVENUE,04 TO 06,65,Improved,1975,54 years 08 months,400000,140112,0.5579049197196995,149059,6.379806861217884,Commonwealth,0.4513198584290677
2019-06,QUEENSTOWN,3 ROOM,8,HOLLAND AVENUE,07 TO 09,59,Improved,1974,54 years 11 months,270000,140108,0.6250080771513683,149059,6.328832936558077,Commonwealth,0.563032217779487
2019-06,QUEENSTOWN,3 ROOM,2,HOLLAND AVENUE,04 TO 06,73,Improved,1974,53 years 11 months,420000,140020,1.0348415362556698,149059,5.7597373014133995,Queenstown,0.7120999047646279
2019-07,QUEENSTOWN,3 ROOM,12,HOLLAND AVENUE,19 TO 21,65,Improved,1975,54 years 07 months,405000,140112,0.5579049197196995,149059,6.379806861217884,Commonwealth,0.4513198584290677
2019-07,QUEENSTOWN,3 ROOM,9,HOLLAND AVENUE,19 TO 21,65,Improved,1974,53 years 10 months,359000,140019,1.0750697064918968,149059,5.724622649593879,Queenstown,0.6965626144165382
